,J0014010,J0121510,J0144010,J0323010,J0611610,J0621610,J0626610,J1004520,J1103010,J1105810,J1114010,J1205410,J1313010,J1324010,J1405310,J1513010,J1524010,J1614010,J1711710,J1803010,J1813010,J2023010,J2034010,J2213110,J2233010,J2233020,J2314910,J2404010,J2603010,J2605410,J2723010,J3014330,J3205710,J3213020,J3403010,J3403020,J3404110,J3413030,J3514010,J3601810,J3821810,J3821820,J3834010,J4124420,J4125720,J4211910,J4214510,J4224010,J4514010,J4515420,J4614010,J4623020,J4734010,J4803010,J4902010,J5102210,J5202110,J5205210,J5224010,J5402120,J5412110,J5613010,J5618310,J5704810,J6213010,J7024010,J7083110,J7103010,J7114010,J7214010,J7313010,J7344010,J7353010,J7364220,J7513010,J7633010,J7803020,J7824010,J7973010,J8133010,J8363110,J8443010,J8502310,J8602410,J8632410,J8813010
1969,0.2612858216567705,0.24643129428710656,0.315642557977588,-0.10865375268784956,0.30697756508750135,0.2822205514651394,0.2919188511592783,0.04509616613395392,0.38321920499735757,0.41021329385398636,0.05028115573831818,0.014716865901160607,0.26799310896885264,0.3693946070662868,0.35987877753529285,0.4939204011554397,0.4511963795334064,0.3249633657674871,0.5048653282164659,0.5062896369274172,0.4338129860715155,0.47492126700811504,0.4338758193496001,0.38977199520902905,0.4924404295168373,0.495999999528693,0.48150225272152614,0.4158569166427507,0.4514751632355106,0.47082207207025184,0.4213715743974278,0.4785479200358399,0.47188936236687457,0.48117631960237933,0.3940613498669811,0.3045962444574488,0.3940613498669811,0.46275780669235217,0.4720954076959866,0.41662269955221254,0.4209281544405826,0.4202600344810634,0.3734759960851553,0.4915340201817646,0.4915340201817646,0.42282811822227656,0.416605810210294,0.4525073040773444,0.540185112257066,0.5282321911067602,0.47269746208089264,0.4534080793029894,0.42925277844890875,0.40326340346002265,0.45559164428023213,0.45720206218842524,0.5041791461786611,0.5019942208559658,0.5036311245885732,0.4909080815626494,0.4909080815626494,0.40726806969574364,0.3853653889211549,0.424952933692906,0.3249288372246109,0.2573699342130521,0.22421999728148292,0.2852528488556015,0.29890446037557417,0.2889546293058952,0.21997112073348948,0.2791751207667162,0.3089577570514534,0.3272426282000329,0.31606523330966124,0.2378889481221394,0.24912431725514786,0.30220999936072235,0.22701860521399264,0.4456509367664466,0.2051085668429966,0.3398926621200957,0.2389787074454509,0.2972541981580014,0.12074874124618007,0.3145279673718017
1970,0.33743207700168465,0.32440845095901505,0.37520368335077914,0.14872192144338833,0.4270108059687552,0.3981483044317836,0.3331429864720169,0.3357657082297091,0.44054925667029704,0.4361781891217244,0.4195014504092166,0.20075668984165307,0.3674597579223816,0.40327438186555015,0.4193185661265233,0.5128590148945535,0.48564077013170454,0.42379064820123363,0.5304576517149402,0.5299628266603429,0.48990773349000705,0.5139428611441498,0.4665777647471574,0.638672870829425,0.5852935003367703,0.577284598572718,0.5520510531938834,0.6300415472110685,0.6146419193079342,0.6033717155504495,0.6234013156757465,0.574355917509524,0.5715326294951594,0.5707989442179907,0.6400642262666277,0.6588744661405208,0.6400642262666277,0.6090832324450746,0.6041777192073743,0.6125059061479236,0.614914594379505,0.6171404641829006,0.6450267693020886,0.634615048583356,0.634615048583356,0.6370922623087306,0.6358514678753402,0.6398121498394245,0.6241194761512776,0.6289385716478152,0.6373997742377393,0.6351837849154847,0.5874517322209976,0.6181424922983096,0.6006376300816477,0.565719933389876,0.5306516974710986,0.5327920931119076,0.5405921585710841,0.5497223493801414,0.5497223493801414,0.5507443383636724,0.5789442372497632,0.5740445877389824,0.5719657391744365,0.3621556185972593,0.33440948570094886,0.28914590345820956,0.29864544051706343,0.36184770695537843,0.4567395358571287,0.3470043295824883,0.432094843087319,0.6098209438158522,0.6045319602267295,0.5151292882944416,0.4850626138383042,0.5106305105088986,0.4704334179817604,0.441709227491765,0.3827907035122491,0.5637783158951424,0.47201074366642476,0.547971997376884,0.32775907094505585,0.5595891928284786
1971,0.1666677094689602,0.14722569634990945,0.23318806646246965,-0.061956695182857784,0.12180846181184088,0.10373952660231728,0.07063715280974872,0.05194872875838594,0.14320565518066444,0.1485810810798101,0.05158535008995867,-0.038422573846786656,0.11705314901194135,0.15812314327555385,0.1903242617938918,0.23523428981184086,0.22959265759100025,0.23139932197709728,0.24737386143811707,0.24432841965636548,0.2526675966320545,0.26880349290606453,0.28077021467320584,0.3237949776714587,0.28131774582329205,0.28007997976051446,0.2753897274508811,0.3113834309489621,0.29562100611687253,0.28293938657128714,0.3045948906264697,0.2455936706134576,0.24956794499142124,0.2456708506578965,0.3214210388941826,0.350086760226088,0.3214210388941826,0.28834847151421966,0.28628949873881504,0.3140975928482467,0.3223850030698972,0.3271903358422622,0.3471229144732996,0.3162167790129158,0.3162167790129158,0.36500973413704263,0.3635980704648736,0.3461396031636835,0.30807819721603547,0.3138209911743589,0.34229390743034377,0.3500826158830922,0.30543347718102326,0.34799659164301,0.3047132720509085,0.2609657496173223,0.24862616777097205,0.24851314207150862,0.25341223748140196,0.2579998537825724,0.2579998537825724,0.21948613966949193,0.23939559895151,0.2567379268273254,0.2530805939763796,0.20005142384238483,0.13846118346141778,0.04314046373563703,0.044444700525148866,0.10351087021701086,0.10286734105932223,0.07208133363459952,0.0721324975514293,0.057135346835756946,0.053330751054412984,0.27473011636030553,0.3134473087828544,0.3042441184769117,0.2604044012076005,0.15853096222045052,0.1605891879222863,0.2374239232971954,0.2524604785067866,0.05054250455331067,0.11725466955302213,0.24723684512729394
1972,0.04230979646260253,0.038352145835001836,0.09819967946905554,0.15395063462219516,0.07915682958133466,0.0669949512557523,0.06296009910723974,0.09045069871264612,0.11008545781406624,0.12001510018167624,-9.908357846605959e-05,0.17516615320930007,0.12784246335745983,0.13488711724484698,0.13630104372866525,0.21167133732938276,0.19174674951876688,0.15674735516786487,0.23464969123269294,0.2317868273514362,0.21665590431662615,0.24804124389982318,0.2088336184430449,0.3739273283913096,0.29960632618878846,0.29239410718590186,0.3102510722086847,0.37400227813827047,0.36193192400401997,0.35861190459279024,0.3482887432483367,0.2842769393637588,0.28742817490303996,0.30396260928679625,0.39033042715085875,0.3873708771927684,0.39033042715085875,0.352221797279479,0.3532944674098836,0.3188474184600894,0.31055504585645965,0.30760604387585255,0.3535475674095751,0.24994866970029953,0.24994866970029953,0.25457780602100816,0.25018195369482443,0.25177749853677334,0.2079158814015057,0.22046931691544727,0.24147273895892613,0.2376298074435667,0.2234991312494306,0.24076995346297858,0.22884043799090587,0.20703691455261813,0.2358046544646567,0.2390690306361401,0.24318953593603582,0.23338245960558202,0.23338245960558202,0.06939073439529118,0.09617168106465188,0.1725250905739912,0.10592537107359376,0.04443179592519231,0.04190583386528651,0.05293949039191752,0.05842224649934044,0.06388484056353663,0.05633327176205032,0.06216945656453893,0.0840589930967346,0.1283573747843434,0.12363590074978109,0.03355411531013821,-0.02873038271279213,0.041857971025344394,0.009694860616445155,0.1384707397961648,0.02024237512701328,0.08962805993119641,-0.0133228385476428,0.08994950951371106,-0.017161657809637236,0.08437985254857402
1973,0.15721164123375345,0.15779837208694025,0.22534996236209293,0.20768939892056765,0.5709584179917135,0.5041712271609589,0.28058358601686384,0.42094966233168574,0.6234121598777251,0.6343484987449249,0.4335708425845526,0.37848397795387645,0.5711974860939995,0.6443824159679149,0.6601884020476748,0.7072099795249281,0.7041133050679207,0.6846323518709065,0.7122636119624681,0.7136535918113949,0.6627334996386237,0.5798264523488416,0.5709627308660288,0.5699521806084253,0.6866761792243334,0.6834527230459106,0.650147271776931,0.5884158888092295,0.6221631643489925,0.6390746005604417,0.6145809520473658,0.7009571563867856,0.7030466350980233,0.6907653586792785,0.5724914814376709,0.5134681235682805,0.5724914814376709,0.6430404919448953,0.6413743946072025,0.6214556583635661,0.6306630758404933,0.6288049547308381,0.5663062609233839,0.6234736763108074,0.6234736763108074,0.5963783895076724,0.5880161691805126,0.5971309297031357,0.6799241616706059,0.6655206675113314,0.611913544440685,0.5979393300389875,0.642688960899106,0.6020643788909268,0.6445733481912934,0.6734019879400983,0.7095164944220936,0.7100847125445502,0.7186229983449531,0.730742003537278,0.730742003537278,0.7955546975032852,0.7800915666022634,0.6711380847847764,0.761820589062277,0.24220367640604434,0.1505760613899605,0.23544765276061513,0.22753363990767472,0.2711538500712959,0.5266826301219886,0.2970867667186047,0.3569985147372554,0.3219967980047782,0.3241948040718337,0.387134355289466,0.3405950610846526,0.48144668356087056,0.4335386250051608,0.6467361721555399,0.6596687848351883,0.7855147727690288,0.768361331023652,0.37167592072289246,0.6236681570442213,0.7918123499750993
1974,0.21907084183054304,0.1894057136627011,0.27856813295408867,0.20715701849847823,0.22734473709402947,0.19529944089202383,0.1473501064280432,0.0986125298049551,0.2713147086527382,0.2825584039705836,0.09772686738958893,0.08052312699753524,0.23026715773850967,0.28223383973780225,0.28803308661450755,0.34066125666004726,0.316952554775772,0.2751088146468231,0.3539643469180014,0.34373980499849893,0.29871500302107645,0.289486375579892,0.23179538485828122,0.4093099051735016,0.37612969627662257,0.3645480910277552,0.3123705011703033,0.39574481307421094,0.363734624256899,0.3451468273591965,0.37248654580063006,0.26481073287379253,0.26282942540677007,0.27284733209145284,0.4020585747302382,0.4316271567292177,0.4020585747302382,0.34509753490858774,0.343820947093433,0.4021112067174909,0.3950284896205666,0.3922718941498273,0.4109626159002019,0.3205368322835435,0.3205368322835435,0.3466605730537444,0.3411593757533099,0.33367531191218447,0.2784362441192769,0.2926048770875425,0.32640179475881226,0.32482874900040615,0.31719198651539615,0.33614542575491735,0.317204860548951,0.29751744032200156,0.36404787476426415,0.3661646876847844,0.35871563446058863,0.34128349574799355,0.34128349574799355,0.2477124373797311,0.24473958224556097,0.2707679276820604,0.22067152339699098,0.22489987385872726,0.17799605810177327,0.12962852835409366,0.1411516670115208,0.13166392405465188,0.19733695934392845,0.14984168194298358,0.17548655771837324,0.17717632983657536,0.17091473910545957,0.17355737368052554,0.211894041065745,0.18812349294192326,0.13534392107325954,0.3030822756066309,0.1398791353077866,0.21903533689135762,0.14584523111893,0.15876133303725487,0.09367776046419372,0.20763097067720293
1975,0.397927331627396,0.42409948771563755,0.35130545854295314,0.3856508221871736,0.47750229058327437,0.49534955921726864,0.5035725910125631,0.5495511186838483,0.43809793987551027,0.4222908259031576,0.5207093170978674,0.5767008678216606,0.49598182749200886,0.42323466900111806,0.3992397965360619,0.4494665591911907,0.46142695605711903,0.4609223730996637,0.4696297610243857,0.4776220681754012,0.47946354697328336,0.47065063290696535,0.5355957644452043,0.2464597664742737,0.3712422073634005,0.3879659746893944,0.4253556234686078,0.2694819198557401,0.31556771378273907,0.34295971161828176,0.3164455011381029,0.4750166857877652,0.48065853650226775,0.4556684608568604,0.26177995258718756,0.20396583570742138,0.26177995258718756,0.34999517542208486,0.34341419784325294,0.28665704125836333,0.31235789467028213,0.3207917165894084,0.24025508423661054,0.44872266174829173,0.44872266174829173,0.44457277277265445,0.4451683023389915,0.4479717419924818,0.5485184928621335,0.5220981154695435,0.4673841672436619,0.46936074841408715,0.47612727780718844,0.4531671609608496,0.47973497237056123,0.5010148991810901,0.4621433682732201,0.4580999934304859,0.46089278921389765,0.478108420485042,0.478108420485042,0.5288264067067465,0.5407174899853548,0.5311253452621233,0.5451491667963488,0.43505536696275904,0.4265857915406617,0.5104749114372571,0.5072834635448799,0.5183298622171454,0.493565437310801,0.5035084832246373,0.5230505620102793,0.5689199736755922,0.5727757229445107,0.5498755042563747,0.5540332142419524,0.5706082280710734,0.6071791402579252,0.3913616258847901,0.6069855789532954,0.5406086494271785,0.5828550500485563,0.5884195711924742,0.553903830369883,0.5515501787601156
1976,0.2513586331200645,0.24821169018065198,0.30258087625982055,0.27241362367443817,0.39704490452860763,0.365012289223694,0.2777150994380994,0.40573000755767685,0.42062633296479157,0.42131417225118406,0.36687789376912305,0.44067986259052944,0.43363992139559265,0.45883128895953695,0.47671241627269423,0.5206407168991152,0.5075464685778777,0.5053101481673714,0.5364775016740012,0.5338471249262895,0.5480777822052385,0.5707196928905112,0.5820236517859095,0.5313298992394933,0.5654407487358664,0.5682984666916521,0.5646355364215355,0.5439060324902563,0.5497208965135699,0.5519489969314861,0.5202861880850764,0.4375786658418317,0.4376978336971725,0.46563628178598065,0.5258198412714347,0.4740148063050169,0.5258198412714347,0.5429297217036776,0.5547681037967631,0.5314778550013313,0.5356575306413395,0.5353473115297436,0.5186805199771459,0.4500814394803979,0.4500814394803979,0.4834779198205609,0.47557574379000866,0.4686904277875702,0.31842850609012074,0.36190791297198444,0.44537904202061357,0.4370438214632826,0.4686366395782169,0.47721301288282275,0.46063323490795394,0.45718494355412975,0.536932383091454,0.540918555226277,0.5509408139215848,0.5268968942474839,0.5268968942474839,0.4080191360681981,0.46091925073791706,0.4422003690758244,0.46315413562574304,0.26531523976801796,0.26432431725322075,0.2194831729784288,0.22991953485725297,0.2676439534257048,0.4137846232879794,0.3004145801512573,0.3129315714837803,0.26969448926865136,0.266824844726905,0.48029265325917503,0.6173203344658877,0.47879834697553203,0.3668574000901087,0.43018279693870765,0.38933692476212445,0.4329328803629513,0.27025206527875967,0.23584039357674752,0.40591357673853423,0.4171289605619479
1977,0.4414234500642277,0.4537967651682325,0.48085793730467197,0.6106201063982559,0.5061550109625941,0.519918177407984,0.5430849699752968,0.5384492860587105,0.4802613801156995,0.470629135408438,0.5272181480054285,0.5073368125178442,0.5113521081927027,0.4932034186519866,0.5069280246655469,0.43810384203984304,0.46660757291515836,0.5161250348919371,0.4250477545770203,0.4271826328188858,0.49043418884837364,0.49179887523567395,0.5319296620868862,0.39310145554636133,0.4314486967122092,0.44440903923337893,0.49381744384735315,0.41180815703695745,0.43655907953040635,0.4500096597643001,0.43287124300624497,0.49974865576254335,0.4991251801845305,0.48881950142829134,0.38526159687538153,0.30626753928907613,0.38526159687538153,0.45260727626365416,0.44978197866453706,0.3973906090327423,0.40173621491502676,0.40185158410604527,0.37227194626505655,0.40917719681857917,0.40917719681857917,0.39137484465974637,0.38838802086866564,0.39920023644266267,0.443615924917663,0.4367470225550183,0.4099927467840947,0.4042005490792192,0.4034628797700617,0.3894950161381177,0.41036096815879697,0.4188522314697652,0.4228621583295657,0.4210180593974833,0.42300047521759165,0.421131928564615,0.421131928564615,0.46388598191567465,0.47249086799774864,0.4371177828202735,0.4697352374735807,0.40518393871909364,0.45788783753250184,0.5389138645932467,0.5430132141835621,0.5099950670423394,0.517032744658845,0.5435536418114566,0.5224158702755405,0.4420304430068054,0.4391415647306586,0.4595400359640779,0.4628560328175171,0.4828741493209764,0.47977203912870736,0.4599390431960847,0.4607887588826951,0.47425104002803403,0.5133248933839504,0.46523237678064133,0.43918634091962033,0.4797702401922327
1978,0.2019060732760109,0.18759504781053601,0.23147208680031361,0.1760618837703313,0.23708403453081872,0.2212633289592805,0.1974617389830104,0.2161963640129794,0.25652486641286465,0.25999678471685583,0.17953926732080674,0.24607442179539527,0.24945417294343802,0.25723822866912516,0.2534293852517048,0.3756349536850936,0.3452165709649371,0.2836457658175159,0.40408794424286754,0.40097778418925406,0.29929955203805364,0.230596384624151,0.1720478985228171,0.40610590283587067,0.3859397581593107,0.3625309711415998,0.28639185686951185,0.3999647999310938,0.3880355128331125,0.3780344875911873,0.3889648998390619,0.3436108305462521,0.34000503959458844,0.3429236602743956,0.4014003434432667,0.41080977453406337,0.4014003434432667,0.378516090867121,0.37807545297278744,0.41137361217868174,0.4046590811741932,0.402825907480042,0.40875742908432694,0.4041243884161987,0.4041243884161987,0.3825597400196741,0.37714364686847285,0.39498520531981035,0.3937353722379774,0.4001961381818474,0.39503780544835077,0.38273151716317766,0.35848867761267955,0.36221409041279506,0.3748503136427632,0.362882692030686,0.40709892337002385,0.4054952861280789,0.40662522966500747,0.39471383903873,0.39471383903873,0.26972370542780233,0.3208113982745916,0.3475440608859307,0.3372021121349989,0.1770851743606789,0.1842134805284088,0.17079549794403134,0.17729506288172797,0.16836489541783295,0.2249734402641473,0.20027870542286813,0.22035054090417316,0.25044027492413506,0.23876187157630507,0.21073421242519882,0.3638701644653308,0.2670696415878726,0.17706100181878343,0.27122764438317265,0.13323745740756954,0.3234703600137786,0.26935118005956804,0.21180338113726063,0.06726886413074804,0.3325204791560853
1979,-0.0453873842568709,-0.04215073753874247,-0.05297637586240625,-0.09364083080299082,0.0863955865670525,0.06038645240392075,0.021987585208567355,-0.013050232008304553,0.14278787850264424,0.15781809749384945,0.016557527263800127,-0.09133965799229588,0.0736558519078828,0.147638675111533,0.18422628134632846,0.2698368412683227,0.24844846981605684,0.19551807630671214,0.2940423665772608,0.29103556760320626,0.19582329768243656,0.1453352471839837,0.11406462420713304,0.36639351460220404,0.29421858711237886,0.27038284270525115,0.20514815528123254,0.34735604776756523,0.3137619797791729,0.2934741091837714,0.33275174034375765,0.2301678679886428,0.22869661321778145,0.23275351373347233,0.3824320522218362,0.44345774517207304,0.3824320522218362,0.30074852409936226,0.28913071000100043,0.3449676538518117,0.3418819742965671,0.34679090794125245,0.3734868993855021,0.4574785048911957,0.4574785048911957,0.43675519945573255,0.44373545744016457,0.4786941374414134,0.42818655220270374,0.4348985396280596,0.46600011962808563,0.4687229533887068,0.3904447469125871,0.4199245103020624,0.41600238821577146,0.39553009147685136,0.2964121338297428,0.3036359246120736,0.3100518384612472,0.33953270444154365,0.33953270444154365,0.29734481243197003,0.3231629862532768,0.3977414047410449,0.3306311544803654,-0.051122166623083644,-0.03166244913788696,-0.00023215502161146213,0.00948817660536649,0.0188527651945574,0.07555716192699269,0.028509755785321344,0.07968112655823338,0.17825980712464093,0.17567132361445653,0.07098030101945682,0.08443700574272288,0.10645980603673538,0.06247072275169627,0.1844964357728795,0.15609893795024304,0.3022924190169007,0.2361592763286037,0.1485428656343624,0.10443901844836741,0.300828523982159
1980,0.6388130436190531,0.6318196118097779,0.6918141493571086,0.7021575132773614,0.5415746512788292,0.5444612859968418,0.5641278126790559,0.5730310216106703,0.5498487882884291,0.5492439979033291,0.49666971330159515,0.6250841685875895,0.5876075792001756,0.5864237317282739,0.6121414900844341,0.6931052742923682,0.6913563740617386,0.6821085393649038,0.7074693600613569,0.7101495345109945,0.7127251940983362,0.7365377409626439,0.7023546287165434,0.68521083597964,0.7184815174240903,0.7255244225099159,0.7486465091338402,0.6981934679769136,0.714841482216008,0.72475322106507,0.7198483264232882,0.7617172760413293,0.7614498997006702,0.752089852847166,0.7001598227559285,0.6595613466490168,0.7001598227559285,0.731066628577109,0.7228194725101331,0.6807197451429925,0.6783479768792737,0.6769132933787542,0.6640782593160253,0.6000170163890506,0.6000170163890506,0.6408508946951592,0.6420741844775777,0.630303154552462,0.619493378056329,0.6153032033231776,0.6280697522234083,0.6375568270866916,0.6868958944174793,0.6627587387941056,0.679032202361066,0.7096302247931221,0.7025895898383484,0.7020807117027776,0.710678730628067,0.7112006759283246,0.7112006759283246,0.6505437061659983,0.6825726006111734,0.7177702650934532,0.6958826124487444,0.6230205167261351,0.641479416755218,0.5343428466306657,0.5467921385086759,0.5981452894337224,0.5427531431916739,0.5670888945820594,0.5483964409864291,0.5022611999286575,0.49855579433191843,0.6301388692115545,0.6236451058136645,0.6708559925068625,0.6447114832582005,0.5582462872974674,0.379469992179431,0.6739279468983839,0.550646734900842,0.4412579409453088,0.3255459988204201,0.6722738824404857
1981,0.33688023055787863,0.28225965915992635,0.33456633710973854,0.18938098415591173,-0.0273243147623246,-0.03680448675202348,-0.0337175316238924,-0.11106573323638491,-0.0010749604818882895,0.005045874782119035,-0.08738596426398247,-0.12283678488375564,0.025352440458406896,0.17795386601831192,0.29947020457366513,0.27663903172272164,0.350981002139907,0.5357876153740593,0.3541720785089042,0.3597373869707422,0.5116873460757912,0.5770532727489591,0.619388881775724,0.2527096264982671,0.3905082751341975,0.42921990581743846,0.5119272703935046,0.2726473193966573,0.31064455134394375,0.3307604575046326,0.3229925196790976,0.47400641704704405,0.478741272574131,0.4434541416594462,0.24636407974191105,0.1805935280839595,0.24636407974191105,0.3425401377067043,0.3356599436317449,0.2876875288637849,0.29816963741418323,0.2987254242429688,0.25756528260623746,0.4121814605542665,0.4121814605542665,0.3270855898645862,0.31710091622117736,0.36200255558298094,0.3461191124840498,0.36781080340498795,0.35421614304088156,0.3203707431930626,0.2848763846338231,0.28212081459543614,0.31704064037967206,0.2773178302753425,0.3494941618740891,0.3465978174928091,0.34936832406221396,0.33551456645939226,0.33551456645939226,-0.03162310409475673,0.00989814425207799,0.17434388033766274,0.01770961522009779,0.41455823520645957,0.28263843627065016,-0.06238778427711992,-0.05134428930810026,-0.010096355162800172,-0.03438035044483828,-0.034962200222317136,-0.07436131528970316,-0.21242973446990743,-0.22567672115361564,0.28075841201971014,0.5209398639701166,0.09043778936540031,-0.044853405166576724,0.019690628506333845,-0.2635740665504028,-0.0034114389405167276,-0.04025880892955784,-0.23401627494040628,-0.31437513005227546,-0.0019678329038590606
1982,0.6860563580141315,0.6777091626098356,0.6571589585705416,0.6481080418457257,0.6357732324090212,0.6319707455511283,0.6228444170865395,0.6243020070333594,0.6425980206171258,0.6444341112153216,0.623771476445592,0.6184538865172481,0.6348716412177776,0.6287868757145944,0.6218266583711973,0.6226960859878056,0.6228318934049493,0.6054928631386389,0.6092650225344388,0.6104943227453545,0.579851155428792,0.5218780314927057,0.4900348803078487,0.5231443145117594,0.5716279856187589,0.5661607169822478,0.5185246504447213,0.5203553234435268,0.5302822652850205,0.5284439723954693,0.5321419989425211,0.5557320910783845,0.5583902580266458,0.5486264183224023,0.5057232776513938,0.5026432730540962,0.5057232776513938,0.5338645345766351,0.5353024379493543,0.5692552744312412,0.5577686783595026,0.556639801710143,0.5382351901657809,0.5777477866605365,0.5777477866605365,0.53751665325583,0.5395152841120858,0.5651687541089645,0.6150101818269977,0.6068042268358246,0.5750798530223762,0.5709481432124868,0.575008271771504,0.5458067348460991,0.5901005941771936,0.6177847491778572,0.6081502115310757,0.6061837076052852,0.6048313133902755,0.6111894271892964,0.6111894271892964,0.6042136724839511,0.5953973955185017,0.6311482203679145,0.61177786631365,0.6930640522141647,0.6642435603915184,0.6300097783436716,0.6321101269145745,0.6420592902286415,0.625533349682216,0.621561781231864,0.6247969977571368,0.6135949019745062,0.6144773473472064,0.7064614330185008,0.6863209688616388,0.684558813094222,0.6877672619219093,0.64538800911244,0.5556164648621401,0.5928115508815708,0.6404977360363875,0.6018680094295003,0.5268730387521188,0.6002933578002821
1983,0.4750834040484502,0.49388879651721984,0.47815382304062887,0.5777946648760672,0.4660317803195213,0.4978171693075878,0.5353619877033751,0.6087307125136033,0.42387179123477914,0.4133659563921282,0.5206442185803573,0.69385502600032,0.5538291174908493,0.4674530710667263,0.4591393285203267,0.35977918121950764,0.42355626548767655,0.5011889577707936,0.3528223548425018,0.3724198608083364,0.5200941521086042,0.5887487765321741,0.649111147232877,0.303761592707323,0.381433879310045,0.42387566501613094,0.4859445996975881,0.3039011177494087,0.33228313445781305,0.3336258826905337,0.35338864457234587,0.4374252174797996,0.44611479611423766,0.416171340372701,0.2755212942866032,0.25227982655254133,0.2755212942866032,0.35181459245110247,0.34875147098438525,0.3523974447388043,0.34065977291977867,0.3391607699058137,0.34282973955110646,0.3270222409121806,0.3270222409121806,0.298952516182887,0.3030570735885253,0.3096056153923519,0.39230772938663666,0.3768773219255237,0.32563377743721533,0.32884604856390287,0.3034850207710378,0.29518787259666285,0.3224682237112121,0.3280371604879787,0.3309602068945879,0.32696270091274504,0.34291462000640066,0.33325065020400446,0.33325065020400446,0.3823253090840891,0.3649378596365844,0.33127779195122187,0.35686794582800085,0.5100147925050147,0.48414363697031154,0.5595231991573837,0.5581312598806847,0.5247484018375963,0.47637548030960974,0.5310836198415976,0.47013913429499954,0.28233016991585713,0.28698933087535844,0.4784296413069031,0.5353875787355342,0.43014703595620923,0.43804627541018876,0.3760085030069634,0.3965051952155117,0.35581591588902284,0.36526033402083224,0.32929339224584264,0.4406689365869911,0.3548608478189834
1984,0.25643163692321724,0.2552307694564591,0.24998857790133588,0.16689739650100255,0.280605033707476,0.2609465344228935,0.24229701468462822,0.07799784543548488,0.3230023454277682,0.3341149391684095,0.1270289663801487,-0.02629281615876637,0.26303083854897713,0.3159612653229939,0.3092870335927877,0.4194450789551528,0.37896469707633074,0.31076025937644086,0.4313648738269113,0.4230277040457437,0.32345609392343166,0.23247896679217797,0.18485282489345922,0.46327389742107045,0.4163387927106055,0.394006228839604,0.3243289260739317,0.451047987717222,0.42428475498974894,0.40908575829796834,0.4299139430123021,0.33778105003321196,0.33516744793012154,0.3490567329976194,0.46014174666511076,0.49049836537563163,0.46014174666511076,0.4089117519349563,0.41013175412161273,0.45892875286457696,0.4572080127061737,0.45770107557831513,0.46905883783882374,0.42298039510445784,0.42298039510445784,0.45885342831477355,0.46065918376477777,0.44579942359319435,0.39833364787776837,0.4057712458297382,0.4370466505707111,0.44353368057369125,0.4095325367152789,0.4446782063820477,0.41459884452055573,0.38576640855283745,0.4405160703550059,0.4420487439038738,0.44013871529509796,0.42575519543614093,0.42575519543614093,0.31442811088718653,0.32146583681541413,0.3654409230547153,0.3121428135254154,0.28777647440733917,0.25549579464568906,0.2430240893530635,0.24640636048774245,0.2508628372109243,0.22842929289452818,0.2373099238096127,0.2905365467766945,0.35820845974615734,0.3565173943980542,0.32510270425617205,0.31000470295547927,0.34888912130056143,0.2983802076873906,0.34698043444115323,0.26522501482575545,0.30519929375019506,0.32183800814177127,0.31686860287134655,0.22543696499119154,0.30414335869745246
1985,0.641543579557932,0.6430208175956824,0.6642086095552862,0.5175006490884447,0.7019018873547187,0.670587780441326,0.5854077391641509,0.6087506421872453,0.7321927852467596,0.7345473632875774,0.6437956978171765,0.5348247885162755,0.7121639314718345,0.7498778348437644,0.7799215305169986,0.6810884732432538,0.719383054764634,0.7776022602494763,0.6525963086671954,0.6593599706577316,0.7001510611847407,0.6354129241491155,0.667856352130352,0.5559105841953851,0.6117609995800626,0.6213785675029407,0.6080567942593063,0.557973905943814,0.5684953145336175,0.5645671467893519,0.5772641887206839,0.5782989892384928,0.5795852569358901,0.5686957418228563,0.5579915707448655,0.5386520946104171,0.5579915707448655,0.5742521122456352,0.5690742858072142,0.5966854954268526,0.6133094040881785,0.6160037285251211,0.5848471217747095,0.6399218887430188,0.6399218887430188,0.6335074146762234,0.626395624143308,0.6304792093004625,0.6974217755964603,0.6846101569817495,0.6466549327141737,0.6420699538564234,0.6177002643506144,0.6191295972558246,0.6297370831894598,0.6175316149306298,0.6425183763871303,0.6404633423734994,0.6512590963268522,0.6368293906111109,0.6368293906111109,0.6675122410242744,0.6741309744296347,0.6408406591073035,0.6837002663499178,0.5644887559650524,0.6765070006126728,0.5128177123417255,0.5341535690126302,0.6099997582025254,0.7022444997428356,0.5993738896183602,0.651127256422886,0.6827161837067315,0.6841183798048276,0.6759606131800855,0.6719548877352566,0.6692855996473368,0.6581968437166109,0.7347663030411686,0.7022658453468316,0.6723220848336606,0.6822930081791219,0.6770920739856923,0.6518680676413202,0.6831294541421201
